time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,weather_code,surface_pressure,cloud_cover
2026-03-29 07:00:00,17.5,84,14.7,0.0,1,1013.5,30
2026-03-29 08:00:00,19.0,77,14.9,0.0,1,1013.7,35
2026-03-29 09:00:00,20.0,69,14.3,0.0,1,1014.1,28
2026-03-29 10:00:00,20.4,69,14.5,0.1,51,1014.1,20
2026-03-29 11:00:00,20.9,67,14.7,0.2,51,1014.3,38
2026-03-29 12:00:00,21.2,66,14.6,0.1,51,1013.7,94
2026-03-29 13:00:00,20.6,71,15.0,0.6,53,1013.2,87
2026-03-29 14:00:00,20.2,74,15.5,0.8,53,1013.0,96
2026-03-29 15:00:00,20.1,72,14.9,0.1,51,1012.4,94
2026-03-29 16:00:00,20.1,74,15.3,0.4,51,1012.0,99
2026-03-29 17:00:00,20.0,74,15.2,0.1,51,1012.5,100
2026-03-29 18:00:00,19.6,74,14.7,0.0,3,1012.7,100
2026-03-29 19:00:00,19.6,73,14.6,0.0,3,1013.0,100
2026-03-29 20:00:00,19.5,74,14.8,0.0,3,1013.7,100
2026-03-29 21:00:00,18.5,92,17.2,0.0,3,1014.1,100
2026-03-29 22:00:00,18.3,92,17.1,1.4,61,1014.1,100
2026-03-29 23:00:00,17.8,98,17.4,1.1,55,1013.9,96
2026-03-30 00:00:00,18.4,93,17.3,0.1,51,1013.8,100
2026-03-30 01:00:00,18.6,92,17.3,0.2,51,1013.5,100
2026-03-30 02:00:00,18.9,92,17.6,0.1,51,1013.1,100
2026-03-30 03:00:00,18.8,93,17.7,0.1,51,1012.3,100
2026-03-30 04:00:00,19.1,92,17.7,0.2,51,1012.0,100
2026-03-30 05:00:00,19.3,91,17.8,0.0,3,1011.6,100
2026-03-30 06:00:00,19.4,90,17.8,0.0,3,1012.2,100
2026-03-30 07:00:00,19.4,90,17.7,0.2,51,1012.6,100
2026-03-30 08:00:00,19.9,89,18.0,0.2,51,1012.8,100
2026-03-30 09:00:00,19.9,94,18.9,0.0,2,1013.0,59
2026-03-30 10:00:00,20.7,93,19.5,0.5,53,1012.7,100
2026-03-30 11:00:00,20.9,92,19.5,0.9,53,1012.4,99
2026-03-30 12:00:00,21.6,86,19.2,0.1,51,1011.8,97
2026-03-30 13:00:00,21.3,88,19.2,0.2,51,1011.3,100
2026-03-30 14:00:00,21.2,90,19.6,0.4,51,1010.7,100
2026-03-30 15:00:00,21.1,90,19.4,1.5,61,1010.1,100
2026-03-30 16:00:00,20.8,93,19.6,3.7,63,1009.7,100
2026-03-30 17:00:00,20.5,95,19.8,1.4,61,1009.4,100
2026-03-30 18:00:00,20.1,98,19.8,1.4,61,1009.7,100
2026-03-30 19:00:00,20.4,98,20.0,0.9,53,1010.1,100
2026-03-30 20:00:00,20.7,95,20.0,2.7,63,1010.7,100
2026-03-30 21:00:00,20.4,97,19.9,0.1,51,1011.4,100
2026-03-30 22:00:00,20.4,98,20.0,2.4,61,1012.0,100
2026-03-30 23:00:00,20.8,95,19.9,0.6,53,1011.7,100
2026-03-31 00:00:00,21.2,94,20.3,0.1,51,1011.1,100
2026-03-31 01:00:00,21.2,94,20.2,0.0,3,1010.7,100
2026-03-31 02:00:00,21.3,93,20.1,0.0,3,1009.7,95
2026-03-31 03:00:00,21.3,94,20.4,0.0,3,1008.4,100
2026-03-31 04:00:00,21.3,92,20.0,0.7,53,1008.8,100
2026-03-31 05:00:00,21.4,92,20.1,1.4,61,1008.6,100
2026-03-31 06:00:00,21.3,95,20.5,0.6,53,1008.2,100
2026-03-31 07:00:00,20.9,96,20.3,1.9,61,1009.4,100
2026-03-31 08:00:00,21.1,94,20.1,4.0,63,1009.5,100
2026-03-31 09:00:00,20.8,95,20.0,2.9,63,1010.1,100
2026-03-31 10:00:00,20.4,98,20.1,5.9,63,1010.6,100
2026-03-31 11:00:00,20.8,98,20.5,4.9,63,1010.7,100
2026-03-31 12:00:00,20.8,98,20.5,6.0,63,1010.7,100
2026-03-31 13:00:00,20.7,98,20.3,6.0,63,1010.5,100
2026-03-31 14:00:00,20.5,98,20.2,3.6,63,1009.9,100
2026-03-31 15:00:00,20.3,87,18.1,3.3,63,1009.7,100
2026-03-31 16:00:00,20.3,96,19.7,0.3,51,1008.8,100
2026-03-31 17:00:00,20.3,97,19.8,0.1,51,1009.1,100
2026-03-31 18:00:00,20.0,97,19.5,0.0,3,1009.0,100
2026-03-31 19:00:00,19.2,96,18.6,0.0,1,1009.4,26
2026-03-31 20:00:00,18.5,96,17.8,0.0,0,1009.4,13
2026-03-31 21:00:00,20.0,93,18.9,0.0,3,1009.7,95
2026-03-31 22:00:00,19.2,97,18.7,0.2,51,1010.2,100
2026-03-31 23:00:00,19.5,96,18.8,0.1,51,1009.6,91
2026-04-01 00:00:00,19.0,95,18.2,0.0,3,1009.3,100
2026-04-01 01:00:00,19.6,97,19.1,0.1,51,1009.3,100
2026-04-01 02:00:00,20.3,99,20.1,1.2,55,1008.5,100
2026-04-01 03:00:00,21.2,95,20.4,1.4,61,1008.4,100
2026-04-01 04:00:00,21.4,92,20.0,1.3,61,1007.5,99
2026-04-01 05:00:00,20.6,96,19.9,2.4,61,1007.9,100
2026-04-01 06:00:00,21.3,95,20.5,0.1,51,1007.5,100
2026-04-01 07:00:00,20.6,95,19.7,1.1,55,1008.5,100
2026-04-01 08:00:00,20.0,98,19.8,1.2,55,1008.5,100
2026-04-01 09:00:00,21.0,94,20.0,0.8,53,1008.4,100
2026-04-01 10:00:00,22.0,91,20.5,0.1,51,1007.9,100
2026-04-01 11:00:00,22.2,90,20.4,0.6,53,1008.2,100
2026-04-01 12:00:00,21.5,93,20.3,1.4,61,1007.6,100
2026-04-01 13:00:00,21.9,92,20.5,0.1,51,1006.8,100
2026-04-01 14:00:00,21.0,91,19.5,1.6,61,1006.7,100
2026-04-01 15:00:00,20.7,93,19.5,0.5,53,1006.2,100
2026-04-01 16:00:00,20.5,95,19.7,2.3,61,1006.2,96
2026-04-01 17:00:00,20.1,94,19.1,0.4,51,1006.3,99
2026-04-01 18:00:00,19.4,94,18.3,0.0,1,1007.1,41
2026-04-01 19:00:00,18.6,93,17.4,0.0,2,1007.8,68
2026-04-01 20:00:00,18.6,87,16.4,0.0,2,1008.7,55
2026-04-01 21:00:00,18.8,88,16.9,0.0,2,1009.8,56
2026-04-01 22:00:00,17.8,90,16.2,0.1,51,1010.4,33
2026-04-01 23:00:00,17.6,84,14.9,0.0,3,1010.8,84
2026-04-02 00:00:00,17.4,83,14.4,0.0,1,1011.2,26
2026-04-02 01:00:00,17.0,82,14.0,0.0,0,1011.6,12
2026-04-02 02:00:00,16.8,83,13.8,0.0,0,1011.8,17
2026-04-02 03:00:00,17.0,80,13.5,0.0,1,1011.5,25
2026-04-02 04:00:00,16.6,81,13.3,0.0,0,1011.5,13
2026-04-02 05:00:00,16.1,84,13.4,0.0,0,1012.2,9
2026-04-02 06:00:00,16.0,83,13.2,0.0,1,1013.1,23
2026-04-02 07:00:00,16.3,84,13.6,0.0,1,1013.9,34
2026-04-02 08:00:00,17.4,79,13.8,0.1,51,1014.8,23
2026-04-02 09:00:00,18.6,72,13.6,0.3,51,1015.0,18
2026-04-02 10:00:00,19.8,65,13.1,0.2,51,1015.0,35
2026-04-02 11:00:00,20.7,61,12.9,0.0,3,1015.2,80
2026-04-02 12:00:00,20.9,58,12.4,0.0,3,1015.1,100
2026-04-02 13:00:00,21.1,57,12.2,0.0,3,1014.9,100
2026-04-02 14:00:00,21.0,58,12.3,0.0,3,1014.6,100
2026-04-02 15:00:00,20.5,59,12.3,0.0,3,1014.3,94
2026-04-02 16:00:00,20.1,60,12.0,0.0,0,1014.1,14
2026-04-02 17:00:00,19.4,59,11.1,0.0,0,1014.3,1
2026-04-02 18:00:00,18.2,67,12.1,0.0,0,1014.8,2
2026-04-02 19:00:00,16.8,71,11.6,0.0,0,1015.1,4
2026-04-02 20:00:00,16.2,72,11.2,0.0,3,1015.7,93
2026-04-02 21:00:00,15.5,76,11.3,0.0,3,1016.3,98
2026-04-02 22:00:00,15.6,76,11.3,0.0,3,1016.6,84
2026-04-02 23:00:00,14.8,78,11.0,0.0,2,1016.1,57
2026-04-03 00:00:00,14.5,79,10.9,0.0,3,1016.2,100
2026-04-03 01:00:00,14.6,81,11.5,0.0,3,1015.7,100
2026-04-03 02:00:00,15.5,80,12.1,0.0,3,1015.7,100
2026-04-03 03:00:00,15.1,81,11.9,0.0,3,1015.6,100
2026-04-03 04:00:00,15.7,80,12.2,0.0,3,1014.9,100
2026-04-03 05:00:00,15.3,82,12.2,0.0,3,1015.0,100
2026-04-03 06:00:00,15.4,81,12.2,0.0,3,1015.8,100
2026-04-03 07:00:00,16.3,77,12.4,0.0,3,1016.2,100
2026-04-03 08:00:00,17.3,75,12.8,0.0,3,1016.2,100
2026-04-03 09:00:00,18.5,66,12.0,0.0,3,1016.0,100
2026-04-03 10:00:00,19.1,65,12.4,0.0,3,1015.6,100
2026-04-03 11:00:00,19.9,63,12.8,0.0,3,1015.1,99
2026-04-03 12:00:00,19.6,65,12.9,0.0,3,1014.5,100
2026-04-03 13:00:00,19.4,66,12.9,0.0,3,1013.9,100
2026-04-03 14:00:00,19.5,65,12.8,0.0,3,1013.3,100
2026-04-03 15:00:00,19.5,63,12.3,0.0,3,1013.1,100
2026-04-03 16:00:00,19.5,64,12.5,0.0,3,1012.3,100
2026-04-03 17:00:00,19.6,62,12.2,0.0,3,1012.3,100
2026-04-03 18:00:00,19.7,61,12.0,0.0,3,1012.0,100
2026-04-03 19:00:00,20.1,59,11.9,0.0,3,1011.3,100
2026-04-03 20:00:00,20.2,63,13.0,0.0,3,1011.3,100
2026-04-03 21:00:00,20.2,73,15.1,0.0,3,1010.5,100
2026-04-03 22:00:00,20.6,71,15.0,0.0,3,1010.4,91
2026-04-03 23:00:00,20.7,69,14.8,0.0,2,1010.1,57
2026-04-04 00:00:00,20.9,67,14.7,0.0,3,1009.5,81
2026-04-04 01:00:00,20.9,70,15.2,0.0,3,1008.5,100
2026-04-04 02:00:00,20.8,74,16.1,0.0,3,1007.5,100
2026-04-04 03:00:00,21.4,69,15.5,0.1,51,1006.5,100
2026-04-04 04:00:00,19.6,90,18.0,1.8,61,1006.2,100
2026-04-04 05:00:00,19.1,97,18.6,2.1,61,1006.0,100
2026-04-04 06:00:00,19.7,96,19.1,3.7,63,1005.8,100
2026-04-04 07:00:00,19.8,97,19.3,4.6,63,1005.8,100
2026-04-04 08:00:00,20.2,97,19.7,2.8,63,1005.4,100
2026-04-04 09:00:00,21.0,95,20.3,1.6,61,1005.3,100
2026-04-04 10:00:00,20.9,98,20.5,1.4,61,1005.0,100
2026-04-04 11:00:00,21.8,94,20.8,1.1,55,1004.2,100
2026-04-04 12:00:00,22.3,90,20.6,0.9,53,1003.7,100
2026-04-04 13:00:00,20.6,99,20.4,8.3,65,1004.3,100
2026-04-04 14:00:00,19.4,94,18.3,2.4,61,1004.1,100
2026-04-04 15:00:00,19.4,92,18.1,13.8,65,1004.7,100
2026-04-04 16:00:00,19.7,88,17.6,0.0,3,1004.6,100
2026-04-04 17:00:00,19.4,88,17.4,0.0,3,1005.1,100
2026-04-04 18:00:00,19.0,90,17.4,0.1,51,1005.8,100
2026-04-04 19:00:00,18.8,88,16.7,0.0,3,1006.4,100
2026-04-04 20:00:00,18.7,85,16.1,0.0,3,1006.9,100
2026-04-04 21:00:00,18.0,86,15.6,0.0,3,1007.2,99
2026-04-04 22:00:00,18.1,81,14.7,0.0,3,1007.7,100
2026-04-04 23:00:00,18.5,78,14.6,0.0,3,1008.2,99
2026-04-05 00:00:00,18.4,79,14.7,0.3,51,1007.9,100
2026-04-05 01:00:00,18.3,80,14.7,0.0,3,1007.9,100
2026-04-05 02:00:00,18.0,81,14.7,0.0,3,1007.9,100
2026-04-05 03:00:00,18.1,83,15.1,0.0,3,1008.3,100
2026-04-05 04:00:00,17.9,85,15.3,0.4,51,1008.0,100
2026-04-05 05:00:00,17.6,87,15.5,0.9,53,1008.2,100
2026-04-05 06:00:00,17.3,89,15.6,0.2,51,1008.6,100
2026-04-05 07:00:00,17.7,89,16.0,0.4,51,1008.8,100
2026-04-05 08:00:00,17.6,95,16.8,1.3,61,1009.6,100
2026-04-05 09:00:00,18.6,92,17.3,0.7,53,1010.2,100
2026-04-05 10:00:00,18.9,93,17.8,0.2,51,1009.5,99
2026-04-05 11:00:00,20.6,78,16.6,0.0,3,1010.0,100
2026-04-05 12:00:00,21.1,75,16.6,0.0,3,1009.9,100
2026-04-05 13:00:00,21.6,70,16.0,0.0,3,1009.9,100
2026-04-05 14:00:00,21.7,69,15.7,0.0,3,1009.4,100
2026-04-05 15:00:00,21.8,68,15.6,0.0,0,1009.4,1
2026-04-05 16:00:00,22.5,67,16.1,0.0,0,1009.4,4
2026-04-05 17:00:00,21.7,69,15.8,0.0,1,1010.0,49
2026-04-05 18:00:00,20.0,85,17.4,0.0,2,1010.3,63
2026-04-05 19:00:00,18.4,92,17.1,0.0,1,1010.8,45
2026-04-05 20:00:00,17.6,90,16.0,0.0,1,1011.1,46
2026-04-05 21:00:00,17.6,76,13.4,0.0,3,1011.7,86
2026-04-05 22:00:00,17.8,73,12.8,0.0,3,1012.4,91
2026-04-05 23:00:00,17.7,77,13.6,0.0,3,1012.2,98
2026-04-06 00:00:00,17.8,80,14.4,0.0,3,1012.5,99
2026-04-06 01:00:00,18.0,82,14.9,0.0,3,1012.5,100
2026-04-06 02:00:00,18.1,83,15.1,0.0,2,1011.9,62
2026-04-06 03:00:00,18.2,81,15.0,0.0,1,1010.9,22
2026-04-06 04:00:00,18.1,85,15.5,0.0,2,1011.1,55
2026-04-06 05:00:00,18.1,88,16.0,0.0,2,1011.3,60
2026-04-06 06:00:00,18.1,90,16.4,0.0,0,1011.3,16
2026-04-06 07:00:00,18.9,92,17.5,0.0,2,1011.8,55
2026-04-06 08:00:00,20.5,86,18.0,0.0,1,1012.7,43
2026-04-06 09:00:00,21.2,82,18.0,0.0,3,1012.3,100
2026-04-06 10:00:00,22.1,80,18.5,0.0,3,1012.5,100
2026-04-06 11:00:00,22.4,78,18.4,0.0,3,1011.9,100
2026-04-06 12:00:00,22.4,80,18.8,0.0,3,1011.5,100
2026-04-06 13:00:00,22.4,82,19.3,0.1,51,1010.2,100
2026-04-06 14:00:00,22.4,84,19.6,0.2,51,1009.6,100
2026-04-06 15:00:00,22.2,87,19.9,0.2,51,1009.1,100
2026-04-06 16:00:00,21.9,87,19.6,1.0,55,1008.9,100
2026-04-06 17:00:00,20.7,97,20.2,1.5,61,1009.0,100
2026-04-06 18:00:00,20.5,99,20.3,1.9,61,1008.8,100
2026-04-06 19:00:00,20.4,97,19.9,2.8,63,1008.9,100
2026-04-06 20:00:00,20.7,98,20.4,2.4,61,1008.8,100
2026-04-06 21:00:00,21.1,91,19.7,1.6,61,1008.2,100
2026-04-06 22:00:00,21.0,94,20.0,0.7,53,1007.8,100
2026-04-06 23:00:00,21.0,95,20.1,0.0,3,1007.2,100
2026-04-07 00:00:00,21.2,94,20.2,0.6,53,1006.8,100
2026-04-07 01:00:00,21.2,95,20.3,1.0,55,1006.3,100
2026-04-07 02:00:00,20.2,98,19.8,3.5,63,1005.8,100
2026-04-07 03:00:00,21.2,93,20.0,7.7,65,1004.5,100
2026-04-07 04:00:00,20.2,97,19.7,6.2,63,1003.2,100
2026-04-07 05:00:00,21.0,98,20.6,8.5,65,1003.0,100
2026-04-07 06:00:00,21.2,98,20.9,12.0,65,1003.2,100
2026-04-07 07:00:00,21.3,98,21.0,18.3,65,1003.3,100
2026-04-07 08:00:00,21.4,97,20.9,0.7,53,1004.0,100
2026-04-07 09:00:00,21.3,95,20.5,0.0,3,1006.0,100
2026-04-07 10:00:00,20.7,92,19.4,0.7,53,1007.0,85
2026-04-07 11:00:00,22.0,83,19.0,0.1,51,1007.3,98
2026-04-07 12:00:00,21.8,82,18.6,0.0,3,1008.0,100
2026-04-07 13:00:00,21.6,81,18.2,0.0,3,1008.3,100
2026-04-07 14:00:00,21.7,79,17.9,0.1,51,1008.3,48
2026-04-07 15:00:00,19.5,86,17.1,0.0,3,1008.6,93
2026-04-07 16:00:00,20.9,66,14.2,0.0,3,1008.9,100
2026-04-07 17:00:00,20.0,61,12.2,0.0,3,1009.5,95
2026-04-07 18:00:00,19.5,56,10.5,0.0,3,1010.5,100
2026-04-07 19:00:00,19.2,50,8.7,0.0,3,1011.1,98
2026-04-07 20:00:00,18.7,57,10.1,0.0,2,1011.8,71
2026-04-07 21:00:00,18.4,63,11.3,0.0,2,1012.3,73
2026-04-07 22:00:00,17.9,67,11.7,0.0,3,1013.2,100
2026-04-07 23:00:00,17.8,66,11.4,0.0,2,1013.2,73
2026-04-08 00:00:00,17.0,66,10.6,0.0,2,1013.6,65
2026-04-08 01:00:00,16.5,67,10.3,0.0,2,1013.6,52
2026-04-08 02:00:00,16.4,67,10.3,0.0,1,1014.0,28
2026-04-08 03:00:00,16.2,68,10.3,0.0,1,1013.4,46
2026-04-08 04:00:00,16.0,70,10.5,0.0,1,1013.6,32
2026-04-08 05:00:00,16.0,70,10.4,0.0,1,1013.6,21
2026-04-08 06:00:00,16.0,69,10.4,0.0,1,1014.1,28
2026-04-08 07:00:00,16.2,71,11.0,0.0,0,1015.2,9
2026-04-08 08:00:00,17.9,70,12.4,0.0,0,1015.7,3
2026-04-08 09:00:00,19.5,65,12.8,0.0,0,1016.2,2
2026-04-08 10:00:00,20.7,59,12.3,0.0,0,1016.4,3
2026-04-08 11:00:00,21.4,56,12.4,0.0,0,1016.5,2
2026-04-08 12:00:00,21.6,56,12.4,0.0,1,1016.1,32
2026-04-08 13:00:00,21.4,57,12.7,0.0,2,1015.6,51
2026-04-08 14:00:00,20.7,63,13.3,0.0,1,1015.2,25
2026-04-08 15:00:00,20.9,61,13.0,0.0,1,1015.1,45
2026-04-08 16:00:00,20.6,61,12.7,0.0,3,1014.3,95
2026-04-08 17:00:00,20.0,63,12.9,0.0,3,1014.3,85
2026-04-08 18:00:00,19.5,68,13.4,0.0,2,1014.4,56
2026-04-08 19:00:00,19.1,68,13.0,0.0,1,1015.0,23
2026-04-08 20:00:00,19.0,69,13.2,0.0,1,1015.5,32
2026-04-08 21:00:00,19.2,73,14.1,0.0,1,1015.8,44
2026-04-08 22:00:00,18.9,77,14.8,0.0,2,1016.2,63
2026-04-08 23:00:00,19.0,76,14.7,0.0,2,1015.7,77
2026-04-09 00:00:00,18.9,75,14.3,0.0,3,1015.5,98
2026-04-09 01:00:00,19.1,73,14.0,0.0,3,1015.1,99
2026-04-09 02:00:00,19.3,71,13.9,0.0,3,1014.8,100
2026-04-09 03:00:00,19.7,71,14.4,0.0,2,1013.9,71
2026-04-09 04:00:00,19.7,71,14.4,0.0,3,1013.3,98
2026-04-09 05:00:00,20.0,70,14.3,0.0,3,1013.3,81
2026-04-09 06:00:00,19.8,74,14.9,0.0,2,1013.6,79
2026-04-09 07:00:00,20.2,72,15.0,0.0,2,1013.7,52
2026-04-09 08:00:00,21.0,69,15.2,0.0,1,1014.3,41
2026-04-09 09:00:00,21.3,74,16.4,0.0,2,1013.8,61
2026-04-09 10:00:00,22.0,70,16.3,0.1,51,1014.1,36
2026-04-09 11:00:00,22.6,67,16.2,0.0,1,1013.5,20
2026-04-09 12:00:00,22.7,68,16.6,0.0,2,1012.8,51
2026-04-09 13:00:00,22.6,73,17.6,0.2,51,1012.3,68
2026-04-09 14:00:00,22.5,77,18.3,0.4,51,1011.5,97
2026-04-09 15:00:00,21.7,83,18.7,0.2,51,1010.2,100
2026-04-09 16:00:00,21.4,88,19.2,0.4,51,1009.9,100
2026-04-09 17:00:00,21.4,91,19.9,0.2,51,1009.6,100
2026-04-09 18:00:00,21.5,91,19.9,0.0,3,1009.7,100
2026-04-09 19:00:00,21.2,93,20.1,0.0,3,1009.6,100
2026-04-09 20:00:00,21.4,93,20.3,0.0,3,1009.9,100
2026-04-09 21:00:00,21.7,94,20.7,0.1,51,1010.6,100
2026-04-09 22:00:00,21.7,95,20.8,0.0,3,1010.5,100
2026-04-09 23:00:00,21.7,96,20.9,0.1,51,1010.1,100
2026-04-10 00:00:00,21.6,96,21.0,0.2,51,1009.5,100
2026-04-10 01:00:00,21.6,97,21.1,0.3,51,1009.1,61
2026-04-10 02:00:00,21.6,97,21.1,0.3,51,1008.6,95
2026-04-10 03:00:00,21.9,97,21.4,0.2,51,1008.3,100
2026-04-10 04:00:00,21.9,98,21.5,0.3,51,1008.0,84
2026-04-10 05:00:00,21.8,98,21.5,0.1,51,1007.8,100
2026-04-10 06:00:00,21.9,98,21.5,0.1,51,1007.8,98
2026-04-10 07:00:00,22.1,97,21.6,0.0,2,1008.3,52
2026-04-10 08:00:00,22.5,96,21.8,0.1,51,1008.8,27
2026-04-10 09:00:00,22.5,98,22.2,0.3,51,1009.5,100
2026-04-10 10:00:00,23.2,96,22.4,0.1,51,1009.7,91
2026-04-10 11:00:00,23.8,90,22.1,0.0,2,1009.3,50
2026-04-10 12:00:00,24.3,86,21.9,0.2,51,1008.8,38
2026-04-10 13:00:00,24.2,87,21.9,0.6,53,1008.3,23
2026-04-10 14:00:00,24.4,86,21.8,0.2,51,1007.2,9
2026-04-10 15:00:00,24.8,83,21.7,0.2,51,1007.2,13
2026-04-10 16:00:00,24.7,83,21.6,0.0,1,1006.7,21
2026-04-10 17:00:00,24.3,84,21.4,0.0,3,1006.6,92
2026-04-10 18:00:00,23.5,88,21.4,0.0,3,1006.8,91
2026-04-10 19:00:00,23.0,92,21.6,0.0,1,1006.8,42
2026-04-10 20:00:00,22.8,94,21.7,0.0,3,1007.2,100
2026-04-10 21:00:00,22.8,94,21.8,0.2,51,1007.8,100
2026-04-10 22:00:00,22.5,98,22.2,0.7,53,1008.2,100
2026-04-10 23:00:00,22.4,98,22.1,0.3,51,1008.1,100
2026-04-11 00:00:00,22.3,97,21.9,0.1,51,1008.3,100
2026-04-11 01:00:00,21.8,96,21.1,0.1,51,1008.5,100
2026-04-11 02:00:00,21.5,95,20.7,0.0,1,1008.2,20
2026-04-11 03:00:00,21.5,96,20.8,0.0,3,1008.0,100
2026-04-11 04:00:00,21.0,95,20.3,0.0,3,1008.5,100
2026-04-11 05:00:00,20.6,93,19.4,0.0,3,1008.5,88
2026-04-11 06:00:00,20.2,94,19.1,0.0,1,1008.9,28
2026-04-11 07:00:00,20.3,93,19.2,0.0,3,1009.4,98
2026-04-11 08:00:00,21.2,88,19.1,0.0,3,1009.9,95
2026-04-11 09:00:00,21.9,83,18.9,0.0,1,1010.5,30
2026-04-11 10:00:00,23.0,77,18.7,0.0,1,1010.8,26
2026-04-11 11:00:00,23.9,72,18.7,0.0,0,1010.5,13
2026-04-11 12:00:00,24.8,70,18.9,0.0,0,1010.1,13
2026-04-11 13:00:00,25.2,67,18.5,0.0,2,1009.8,51
2026-04-11 14:00:00,24.7,68,18.4,0.0,1,1009.4,43
2026-04-11 15:00:00,23.7,73,18.6,0.0,1,1009.5,32
2026-04-11 16:00:00,23.4,75,18.7,0.0,2,1009.2,73
2026-04-11 17:00:00,22.4,79,18.5,0.0,3,1009.4,99
2026-04-11 18:00:00,21.5,81,18.2,0.0,3,1009.9,99
2026-04-11 19:00:00,20.4,86,18.0,0.0,2,1010.1,52
2026-04-11 20:00:00,19.3,86,16.9,0.0,3,1010.8,100
2026-04-11 21:00:00,19.5,85,16.9,0.0,3,1011.8,100
2026-04-11 22:00:00,19.3,87,17.2,0.0,1,1011.3,45
2026-04-11 23:00:00,18.7,91,17.3,0.4,51,1011.3,99
2026-04-12 00:00:00,19.0,92,17.6,0.0,1,1010.9,47
2026-04-12 01:00:00,18.9,92,17.5,0.0,1,1011.2,38
2026-04-12 02:00:00,18.8,92,17.4,0.0,3,1011.3,99
2026-04-12 03:00:00,19.2,89,17.4,0.0,3,1011.4,100
2026-04-12 04:00:00,19.3,87,17.1,0.0,3,1011.4,100
2026-04-12 05:00:00,19.4,86,17.0,0.0,3,1011.0,100
2026-04-12 06:00:00,19.2,83,16.2,0.0,3,1011.4,88
2026-04-12 07:00:00,19.3,80,15.8,0.0,3,1011.9,83
2026-04-12 08:00:00,19.8,81,16.4,0.0,3,1011.9,85
2026-04-12 09:00:00,21.7,83,18.7,0.2,51,1011.8,51
2026-04-12 10:00:00,22.9,80,19.3,0.0,1,1012.1,47
2026-04-12 11:00:00,23.2,79,19.3,0.0,1,1011.8,20
2026-04-12 12:00:00,23.8,77,19.5,0.0,0,1011.4,14
2026-04-12 13:00:00,23.8,77,19.6,0.0,0,1010.6,9
2026-04-12 14:00:00,23.7,78,19.5,0.0,3,1010.1,100
2026-04-12 15:00:00,22.2,83,19.2,0.0,2,1009.5,76
2026-04-12 16:00:00,22.5,84,19.7,0.0,3,1009.5,96
2026-04-12 17:00:00,21.9,87,19.7,0.0,3,1009.2,100
2026-04-12 18:00:00,21.8,89,19.9,0.0,3,1009.4,100
2026-04-12 19:00:00,21.6,92,20.2,0.0,3,1009.7,100
2026-04-12 20:00:00,21.7,94,20.7,0.4,51,1010.3,100
2026-04-12 21:00:00,21.9,98,21.5,0.4,51,1010.5,96
2026-04-12 22:00:00,22.0,97,21.6,0.0,3,1010.3,80
2026-04-12 23:00:00,22.0,98,21.7,0.1,51,1010.4,75
2026-04-13 00:00:00,22.1,98,21.8,0.1,51,1010.2,100
2026-04-13 01:00:00,22.1,99,22.0,0.1,51,1009.9,100
2026-04-13 02:00:00,22.2,99,22.0,0.0,3,1009.3,100
2026-04-13 03:00:00,22.4,98,22.1,0.0,3,1008.9,80
2026-04-13 04:00:00,22.3,98,22.1,0.1,51,1009.1,73
2026-04-13 05:00:00,22.3,99,22.1,0.0,2,1009.4,77
2026-04-13 06:00:00,22.3,99,22.2,0.0,2,1009.6,76
2026-04-13 07:00:00,22.5,98,22.1,0.1,51,1010.3,64
2026-04-13 08:00:00,22.8,97,22.3,0.1,51,1010.5,37
2026-04-13 09:00:00,23.1,96,22.5,0.4,51,1010.7,63
2026-04-13 10:00:00,23.7,98,23.4,0.3,51,1010.9,52
2026-04-13 11:00:00,24.3,91,22.7,0.3,51,1010.8,98
2026-04-13 12:00:00,23.8,93,22.6,0.1,51,1010.4,100
2026-04-13 13:00:00,23.6,91,22.1,0.1,51,1010.1,100
2026-04-13 14:00:00,23.8,90,22.0,0.1,51,1009.4,100
2026-04-13 15:00:00,23.5,92,22.1,0.0,3,1009.1,100
2026-04-13 16:00:00,23.2,92,21.7,0.1,51,1008.9,100
2026-04-13 17:00:00,22.9,93,21.7,0.1,51,1009.3,100
2026-04-13 18:00:00,22.7,91,21.2,0.1,51,1009.4,57
2026-04-13 19:00:00,22.0,93,20.8,0.0,1,1009.7,27
2026-04-13 20:00:00,21.5,94,20.5,0.0,0,1010.3,10
2026-04-13 21:00:00,21.5,94,20.4,0.0,0,1010.6,16
2026-04-13 22:00:00,21.1,94,20.1,0.0,1,1011.0,23
2026-04-13 23:00:00,20.8,94,19.8,0.0,1,1011.2,33
2026-04-14 00:00:00,20.6,93,19.5,0.0,1,1010.9,33
2026-04-14 01:00:00,20.4,93,19.3,0.0,1,1010.4,23
2026-04-14 02:00:00,20.3,92,19.0,0.0,1,1010.0,23
2026-04-14 03:00:00,20.5,93,19.4,0.0,1,1009.5,26
2026-04-14 04:00:00,20.1,92,18.8,0.0,1,1009.7,32
2026-04-14 05:00:00,20.0,92,18.7,0.0,2,1009.7,50
2026-04-14 06:00:00,20.3,93,19.2,0.1,51,1010.0,85
2026-04-14 07:00:00,21.3,97,20.7,0.1,51,1010.4,75
2026-04-14 08:00:00,22.1,93,21.0,0.0,1,1010.6,41
2026-04-14 09:00:00,21.9,94,20.9,0.1,51,1010.8,99
