time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,weather_code,surface_pressure,cloud_cover
2026-07-11 15:00:00,27.1,88,25.0,0.5,53,1004.1,74
2026-07-11 16:00:00,28.3,81,24.8,0.0,2,1003.8,78
2026-07-11 17:00:00,28.8,81,25.2,0.0,3,1003.7,99
2026-07-11 18:00:00,28.5,85,25.6,0.0,3,1004.3,100
2026-07-11 19:00:00,28.2,86,25.7,0.0,3,1004.9,100
2026-07-11 20:00:00,28.0,87,25.7,0.0,3,1005.5,100
2026-07-11 21:00:00,28.0,87,25.6,0.1,51,1006.1,100
2026-07-11 22:00:00,27.8,88,25.6,0.1,51,1007.0,100
2026-07-11 23:00:00,27.0,89,25.0,0.3,51,1007.5,100
2026-07-12 00:00:00,26.4,93,25.2,1.1,55,1007.7,100
2026-07-12 01:00:00,26.3,94,25.3,0.5,53,1007.7,99
2026-07-12 02:00:00,26.0,93,24.8,0.4,51,1007.8,99
2026-07-12 03:00:00,26.4,95,25.4,0.6,53,1007.7,95
2026-07-12 04:00:00,26.2,94,25.2,0.1,51,1007.6,81
2026-07-12 05:00:00,25.8,93,24.6,0.5,53,1007.8,87
2026-07-12 06:00:00,26.1,95,25.2,0.2,51,1008.2,98
2026-07-12 07:00:00,26.6,93,25.3,0.1,51,1008.8,99
2026-07-12 08:00:00,27.2,90,25.4,0.2,51,1009.4,100
2026-07-12 09:00:00,28.2,88,26.1,0.2,51,1009.6,100
2026-07-12 10:00:00,28.4,86,25.8,0.2,51,1009.8,100
2026-07-12 11:00:00,28.7,85,25.9,0.4,51,1010.1,100
2026-07-12 12:00:00,29.3,81,25.7,0.2,51,1010.0,89
2026-07-12 13:00:00,29.7,76,25.1,0.1,51,1010.0,5
2026-07-12 14:00:00,29.7,76,24.9,0.1,51,1009.6,5
2026-07-12 15:00:00,29.7,78,25.5,0.1,51,1009.2,4
2026-07-12 16:00:00,29.3,79,25.2,0.0,0,1009.2,6
2026-07-12 17:00:00,28.4,81,24.9,0.4,51,1009.5,7
2026-07-12 18:00:00,27.6,86,25.1,0.7,53,1009.8,16
2026-07-12 19:00:00,27.2,89,25.2,0.1,51,1010.3,9
2026-07-12 20:00:00,27.0,90,25.3,0.0,0,1010.8,11
2026-07-12 21:00:00,27.3,89,25.3,0.1,51,1010.9,15
2026-07-12 22:00:00,27.0,91,25.3,0.1,51,1010.9,19
2026-07-12 23:00:00,26.8,93,25.5,0.1,51,1011.1,27
2026-07-13 00:00:00,26.7,92,25.2,0.1,51,1011.1,29
2026-07-13 01:00:00,26.7,92,25.3,0.1,51,1010.8,13
2026-07-13 02:00:00,26.8,91,25.2,0.0,0,1010.2,5
2026-07-13 03:00:00,26.9,90,25.1,0.0,0,1010.0,2
2026-07-13 04:00:00,26.8,91,25.1,0.0,0,1009.8,7
2026-07-13 05:00:00,26.7,89,24.8,0.0,0,1009.9,5
2026-07-13 06:00:00,26.8,89,24.9,0.0,0,1010.2,11
2026-07-13 07:00:00,27.5,86,25.0,0.0,0,1010.3,15
2026-07-13 08:00:00,28.2,81,24.6,0.0,1,1010.7,27
2026-07-13 09:00:00,28.7,85,25.9,0.0,2,1010.9,66
2026-07-13 10:00:00,29.0,81,25.4,0.3,51,1011.2,100
2026-07-13 11:00:00,29.5,80,25.6,0.0,2,1011.2,70
2026-07-13 12:00:00,29.8,78,25.5,0.0,0,1010.9,12
2026-07-13 13:00:00,30.0,75,25.0,0.0,1,1010.5,27
2026-07-13 14:00:00,29.8,74,24.8,0.0,1,1010.3,28
2026-07-13 15:00:00,30.0,73,24.6,0.0,1,1010.4,23
2026-07-13 16:00:00,29.4,75,24.5,0.0,1,1010.0,23
2026-07-13 17:00:00,28.8,78,24.6,0.0,2,1009.9,74
2026-07-13 18:00:00,28.2,80,24.5,0.0,3,1010.2,95
2026-07-13 19:00:00,27.6,85,24.8,0.0,3,1010.2,98
2026-07-13 20:00:00,27.2,87,24.8,0.0,2,1010.6,64
2026-07-13 21:00:00,27.0,89,25.1,0.0,3,1010.7,98
2026-07-13 22:00:00,26.8,90,25.1,0.0,3,1011.1,99
2026-07-13 23:00:00,26.7,91,25.1,0.0,3,1011.1,95
2026-07-14 00:00:00,26.4,92,25.0,0.0,3,1010.9,97
2026-07-14 01:00:00,26.2,92,24.9,0.0,3,1010.5,100
2026-07-14 02:00:00,26.1,93,24.9,0.0,3,1010.2,100
2026-07-14 03:00:00,26.0,90,24.2,0.0,3,1010.4,100
2026-07-14 04:00:00,25.9,91,24.3,0.0,3,1010.2,82
2026-07-14 05:00:00,25.4,94,24.4,0.0,2,1010.3,77
2026-07-14 06:00:00,25.5,94,24.4,0.0,3,1010.5,90
2026-07-14 07:00:00,27.0,86,24.5,0.0,3,1010.7,94
2026-07-14 08:00:00,27.7,82,24.4,0.0,3,1011.1,100
2026-07-14 09:00:00,28.8,76,24.0,0.0,2,1010.9,56
2026-07-14 10:00:00,29.2,74,24.1,0.0,0,1011.0,4
2026-07-14 11:00:00,29.5,74,24.4,0.0,1,1010.9,38
2026-07-14 12:00:00,29.7,73,24.5,0.0,1,1011.0,38
2026-07-14 13:00:00,29.7,74,24.5,0.0,3,1010.6,87
2026-07-14 14:00:00,29.6,74,24.6,0.0,3,1010.2,98
2026-07-14 15:00:00,29.9,70,23.8,0.0,3,1009.8,98
2026-07-14 16:00:00,29.4,72,23.8,0.0,3,1009.8,97
2026-07-14 17:00:00,29.0,73,23.7,0.0,1,1009.4,20
2026-07-14 18:00:00,28.4,76,23.7,0.0,0,1009.5,16
2026-07-14 19:00:00,27.4,81,24.0,0.0,0,1009.4,2
2026-07-14 20:00:00,26.9,83,23.7,0.0,0,1009.5,6
2026-07-14 21:00:00,26.8,80,23.1,0.0,2,1009.5,59
2026-07-14 22:00:00,26.2,84,23.3,0.0,3,1010.0,83
2026-07-14 23:00:00,26.3,85,23.6,0.0,1,1010.0,46
2026-07-15 00:00:00,26.3,85,23.6,0.0,2,1009.8,66
2026-07-15 01:00:00,26.4,84,23.4,0.0,2,1009.4,50
2026-07-15 02:00:00,26.3,84,23.3,0.0,2,1008.9,63
2026-07-15 03:00:00,26.2,83,23.1,0.0,3,1008.7,80
2026-07-15 04:00:00,26.1,85,23.3,0.0,3,1008.3,89
2026-07-15 05:00:00,26.1,84,23.3,0.0,1,1008.2,28
2026-07-15 06:00:00,26.1,85,23.4,0.0,0,1008.4,0
2026-07-15 07:00:00,26.9,83,23.8,0.0,0,1008.6,0
2026-07-15 08:00:00,27.6,82,24.2,0.0,0,1008.9,0
2026-07-15 09:00:00,28.8,78,24.5,0.0,0,1008.9,2
2026-07-15 10:00:00,29.1,77,24.8,0.0,2,1008.6,52
2026-07-15 11:00:00,29.5,75,24.5,0.0,3,1008.7,80
2026-07-15 12:00:00,29.7,73,24.5,0.0,2,1008.5,57
2026-07-15 13:00:00,29.9,73,24.5,0.0,3,1008.0,95
2026-07-15 14:00:00,29.6,75,24.6,0.0,2,1007.5,76
2026-07-15 15:00:00,30.2,75,25.2,0.1,51,1007.2,60
2026-07-15 16:00:00,29.8,74,24.7,0.1,51,1006.8,95
2026-07-15 17:00:00,28.9,79,24.9,0.1,51,1006.7,98
2026-07-15 18:00:00,28.3,83,25.1,0.0,3,1006.8,84
2026-07-15 19:00:00,27.5,88,25.4,0.0,1,1006.9,26
2026-07-15 20:00:00,27.2,90,25.5,0.0,1,1007.2,27
2026-07-15 21:00:00,27.4,89,25.5,0.0,2,1007.4,52
2026-07-15 22:00:00,27.4,88,25.3,0.0,2,1007.6,70
2026-07-15 23:00:00,27.5,87,25.2,0.0,3,1007.4,93
2026-07-16 00:00:00,27.3,90,25.5,0.0,3,1007.3,86
2026-07-16 01:00:00,27.1,92,25.6,0.0,2,1007.0,67
2026-07-16 02:00:00,27.0,92,25.6,0.0,2,1006.8,72
2026-07-16 03:00:00,27.1,91,25.6,0.0,2,1006.5,57
2026-07-16 04:00:00,26.8,92,25.3,0.2,51,1006.1,52
2026-07-16 05:00:00,26.7,94,25.7,0.2,51,1005.9,57
2026-07-16 06:00:00,27.0,92,25.5,0.0,3,1006.1,89
2026-07-16 07:00:00,27.7,87,25.4,0.0,3,1006.4,100
2026-07-16 08:00:00,28.4,82,25.1,0.0,3,1006.8,91
2026-07-16 09:00:00,29.0,85,26.1,0.0,3,1006.7,83
2026-07-16 10:00:00,29.1,80,25.4,0.3,51,1006.6,44
2026-07-16 11:00:00,29.8,78,25.4,0.1,51,1006.4,35
2026-07-16 12:00:00,30.2,76,25.4,0.0,1,1006.1,25
2026-07-16 13:00:00,30.5,74,25.3,0.0,2,1005.7,73
2026-07-16 14:00:00,30.4,73,24.9,0.0,3,1005.5,85
2026-07-16 15:00:00,30.5,74,25.5,0.0,3,1005.2,86
2026-07-16 16:00:00,30.0,74,24.9,0.0,3,1005.1,95
2026-07-16 17:00:00,29.4,77,25.0,0.0,3,1004.6,99
2026-07-16 18:00:00,28.8,79,24.8,0.1,51,1004.8,99
2026-07-16 19:00:00,27.9,90,26.1,0.0,3,1004.7,98
2026-07-16 20:00:00,27.6,91,26.0,0.0,3,1005.1,98
2026-07-16 21:00:00,27.8,91,26.2,0.0,3,1005.1,98
2026-07-16 22:00:00,27.6,91,26.0,0.0,3,1005.5,100
2026-07-16 23:00:00,27.6,90,25.8,0.0,3,1005.4,100
2026-07-17 00:00:00,27.4,92,26.0,0.0,3,1005.1,98
2026-07-17 01:00:00,27.3,91,25.8,0.0,3,1004.6,99
2026-07-17 02:00:00,27.2,92,25.8,0.0,3,1004.1,99
2026-07-17 03:00:00,27.1,93,25.9,0.0,3,1004.0,99
2026-07-17 04:00:00,27.1,93,25.8,0.0,3,1004.1,95
2026-07-17 05:00:00,27.0,93,25.8,0.0,2,1003.9,55
2026-07-17 06:00:00,27.2,91,25.6,0.0,2,1004.3,59
2026-07-17 07:00:00,28.0,88,25.7,0.0,2,1004.5,59
2026-07-17 08:00:00,28.7,84,25.6,0.0,1,1005.0,45
2026-07-17 09:00:00,29.6,81,25.9,0.0,3,1004.6,92
2026-07-17 10:00:00,30.1,76,25.5,0.0,2,1004.8,52
2026-07-17 11:00:00,30.3,73,25.0,0.1,51,1004.7,33
2026-07-17 12:00:00,30.3,76,25.6,0.0,1,1004.6,25
2026-07-17 13:00:00,30.5,76,25.7,0.0,1,1004.5,20
2026-07-17 14:00:00,30.4,76,25.8,0.0,1,1004.2,20
2026-07-17 15:00:00,30.8,74,25.7,0.0,0,1003.7,4
2026-07-17 16:00:00,30.2,78,26.0,0.0,3,1003.3,85
2026-07-17 17:00:00,29.5,81,26.0,0.0,2,1003.1,79
2026-07-17 18:00:00,28.7,86,26.1,0.0,3,1003.1,99
2026-07-17 19:00:00,27.9,91,26.3,0.0,3,1003.2,100
2026-07-17 20:00:00,27.5,94,26.4,0.0,3,1003.4,100
2026-07-17 21:00:00,27.8,89,25.8,0.0,3,1003.3,97
2026-07-17 22:00:00,27.6,89,25.7,0.0,2,1003.9,51
2026-07-17 23:00:00,27.3,93,26.0,0.0,2,1004.2,56
2026-07-18 00:00:00,27.0,96,26.3,0.0,2,1004.1,54
2026-07-18 01:00:00,26.8,97,26.3,0.0,2,1003.7,69
2026-07-18 02:00:00,26.7,98,26.3,0.0,1,1003.2,24
2026-07-18 03:00:00,26.7,95,25.9,0.0,1,1003.0,27
2026-07-18 04:00:00,26.7,95,25.8,0.0,1,1003.1,35
2026-07-18 05:00:00,26.5,96,25.8,0.0,0,1003.3,18
2026-07-18 06:00:00,26.6,94,25.6,0.2,51,1003.5,13
2026-07-18 07:00:00,27.6,89,25.6,0.0,0,1003.6,19
2026-07-18 08:00:00,28.5,81,25.0,0.0,1,1003.7,35
2026-07-18 09:00:00,29.5,78,25.3,0.3,51,1003.8,64
2026-07-18 10:00:00,29.7,78,25.4,0.2,51,1003.7,52
2026-07-18 11:00:00,30.2,76,25.6,0.0,1,1003.9,23
2026-07-18 12:00:00,30.8,70,24.7,0.0,1,1004.1,28
2026-07-18 13:00:00,31.2,67,24.2,0.0,1,1003.9,24
2026-07-18 14:00:00,31.4,65,24.1,0.0,0,1003.6,1
2026-07-18 15:00:00,31.6,63,23.8,0.0,0,1003.6,0
2026-07-18 16:00:00,30.9,68,24.2,0.0,0,1003.2,2
2026-07-18 17:00:00,30.1,75,25.2,0.0,0,1003.0,2
2026-07-18 18:00:00,29.4,79,25.3,0.0,0,1003.1,2
2026-07-18 19:00:00,28.4,84,25.5,0.0,0,1003.4,9
2026-07-18 20:00:00,28.0,87,25.5,0.0,1,1003.7,23
2026-07-18 21:00:00,27.8,87,25.5,0.0,0,1003.9,16
2026-07-18 22:00:00,27.4,90,25.6,0.0,0,1004.6,14
2026-07-18 23:00:00,27.2,91,25.7,0.0,0,1004.6,16
2026-07-19 00:00:00,27.0,92,25.7,0.0,0,1004.7,14
2026-07-19 01:00:00,26.8,95,25.8,0.0,0,1004.6,2
2026-07-19 02:00:00,26.5,97,25.9,0.0,0,1004.6,1
2026-07-19 03:00:00,26.7,95,25.9,0.0,0,1004.7,3
2026-07-19 04:00:00,26.6,95,25.8,0.0,0,1004.8,3
2026-07-19 05:00:00,26.7,93,25.5,0.0,0,1004.9,1
2026-07-19 06:00:00,26.6,93,25.4,0.0,0,1005.1,1
2026-07-19 07:00:00,27.9,86,25.3,0.0,0,1005.3,8
2026-07-19 08:00:00,28.6,81,25.0,0.0,1,1005.6,27
2026-07-19 09:00:00,29.8,76,25.2,0.0,0,1005.5,2
2026-07-19 10:00:00,30.4,74,25.2,0.0,0,1005.5,13
2026-07-19 11:00:00,31.0,70,24.9,0.0,1,1005.5,27
2026-07-19 12:00:00,31.6,66,24.4,0.0,1,1005.4,34
2026-07-19 13:00:00,32.1,63,24.0,0.0,1,1005.1,45
2026-07-19 14:00:00,31.9,64,24.3,0.0,0,1005.0,9
2026-07-19 15:00:00,31.9,63,23.9,0.0,0,1004.9,10
2026-07-19 16:00:00,31.8,63,23.8,0.0,1,1004.8,21
2026-07-19 17:00:00,31.4,63,23.6,0.0,1,1004.4,47
2026-07-19 18:00:00,30.4,67,23.7,0.0,1,1004.7,35
2026-07-19 19:00:00,29.0,79,25.0,0.0,0,1005.1,16
2026-07-19 20:00:00,27.9,86,25.4,0.0,0,1005.6,18
2026-07-19 21:00:00,28.0,81,24.5,0.0,0,1006.1,6
2026-07-19 22:00:00,27.5,84,24.6,0.0,0,1006.6,5
2026-07-19 23:00:00,27.2,87,24.8,0.0,0,1006.9,5
2026-07-20 00:00:00,26.9,89,24.8,0.0,0,1006.7,4
2026-07-20 01:00:00,26.6,89,24.7,0.0,0,1006.6,4
2026-07-20 02:00:00,26.5,89,24.4,0.0,0,1006.2,2
2026-07-20 03:00:00,26.9,85,24.2,0.0,0,1006.2,1
2026-07-20 04:00:00,26.6,86,24.1,0.0,0,1006.3,1
2026-07-20 05:00:00,26.6,87,24.3,0.0,0,1006.4,5
2026-07-20 06:00:00,26.8,87,24.5,0.0,0,1006.9,17
2026-07-20 07:00:00,28.2,81,24.6,0.0,1,1007.2,27
2026-07-20 08:00:00,28.8,78,24.5,0.0,1,1007.3,44
2026-07-20 09:00:00,30.2,75,25.2,0.2,51,1007.1,20
2026-07-20 10:00:00,29.9,77,25.4,0.4,51,1006.9,36
2026-07-20 11:00:00,30.3,75,25.4,0.2,51,1007.0,18
2026-07-20 12:00:00,30.8,73,25.5,0.1,51,1007.0,14
2026-07-20 13:00:00,30.9,72,25.4,0.2,51,1007.0,13
2026-07-20 14:00:00,30.8,73,25.5,0.0,0,1006.7,5
2026-07-20 15:00:00,31.3,69,25.1,0.0,0,1006.5,0
2026-07-20 16:00:00,30.7,72,25.1,0.0,0,1006.1,2
2026-07-20 17:00:00,30.1,74,25.0,0.0,0,1006.0,2
2026-07-20 18:00:00,29.4,78,25.1,0.0,0,1006.5,3
2026-07-20 19:00:00,28.4,83,25.2,0.0,0,1006.9,8
2026-07-20 20:00:00,27.7,87,25.2,0.0,0,1007.3,9
2026-07-20 21:00:00,27.8,87,25.5,0.0,0,1007.5,11
2026-07-20 22:00:00,27.4,89,25.4,0.0,0,1007.7,16
2026-07-20 23:00:00,27.5,87,25.0,0.0,1,1007.8,24
2026-07-21 00:00:00,27.5,85,24.7,0.0,1,1007.7,21
2026-07-21 01:00:00,27.2,85,24.5,0.0,1,1007.5,20
2026-07-21 02:00:00,26.8,87,24.4,0.0,0,1007.2,19
2026-07-21 03:00:00,27.0,86,24.4,0.0,0,1007.2,12
2026-07-21 04:00:00,26.5,87,24.3,0.0,0,1007.2,8
2026-07-21 05:00:00,26.4,88,24.3,0.0,0,1007.5,10
2026-07-21 06:00:00,26.6,89,24.5,0.0,0,1007.8,2
2026-07-21 07:00:00,28.2,82,24.8,0.0,0,1008.1,1
2026-07-21 08:00:00,29.1,77,24.6,0.0,0,1008.4,2
2026-07-21 09:00:00,30.9,66,23.9,0.0,0,1008.6,1
2026-07-21 10:00:00,31.3,65,23.9,0.0,0,1008.6,0
2026-07-21 11:00:00,31.6,65,24.1,0.0,0,1008.5,7
2026-07-21 12:00:00,31.7,64,24.1,0.0,0,1008.1,6
2026-07-21 13:00:00,31.8,62,23.7,0.0,0,1007.9,13
2026-07-21 14:00:00,31.5,64,23.8,0.0,1,1008.0,29
2026-07-21 15:00:00,30.8,66,23.6,0.0,2,1007.9,59
2026-07-21 16:00:00,30.2,68,23.6,0.0,1,1007.8,38
2026-07-21 17:00:00,30.2,68,23.6,0.0,1,1007.5,30
2026-07-21 18:00:00,29.5,73,24.1,0.0,1,1007.9,22
2026-07-21 19:00:00,28.5,80,24.6,0.0,1,1008.1,34
2026-07-21 20:00:00,27.8,84,24.8,0.0,0,1008.3,5
2026-07-21 21:00:00,27.8,83,24.6,0.0,0,1008.6,10
2026-07-21 22:00:00,27.5,83,24.4,0.0,0,1008.9,4
2026-07-21 23:00:00,27.3,85,24.5,0.0,0,1008.9,2
2026-07-22 00:00:00,27.1,87,24.8,0.0,0,1008.8,5
2026-07-22 01:00:00,26.9,89,25.0,0.0,0,1008.4,11
2026-07-22 02:00:00,26.8,90,25.0,0.0,0,1008.2,7
2026-07-22 03:00:00,27.0,88,24.8,0.0,0,1008.2,9
2026-07-22 04:00:00,26.5,90,24.7,0.1,51,1008.2,14
2026-07-22 05:00:00,26.4,90,24.7,0.0,0,1008.2,8
2026-07-22 06:00:00,26.2,92,24.8,0.0,1,1008.7,29
2026-07-22 07:00:00,27.5,86,25.0,0.0,1,1009.1,24
2026-07-22 08:00:00,28.4,83,25.2,0.0,0,1009.2,13
2026-07-22 09:00:00,29.5,77,25.1,0.0,1,1009.1,44
2026-07-22 10:00:00,29.2,81,25.6,0.6,53,1009.2,47
2026-07-22 11:00:00,30.3,75,25.4,0.1,51,1008.7,96
2026-07-22 12:00:00,31.5,69,25.2,0.0,0,1008.1,13
2026-07-22 13:00:00,30.5,74,25.4,0.1,51,1008.1,72
2026-07-22 14:00:00,29.8,77,25.4,0.1,51,1008.2,100
2026-07-22 15:00:00,28.7,81,25.1,0.3,51,1007.8,100
2026-07-22 16:00:00,29.4,80,25.5,0.7,53,1007.8,30
2026-07-22 17:00:00,29.1,80,25.3,0.2,51,1007.7,26
2026-07-22 18:00:00,28.7,80,24.9,0.1,51,1008.1,27
2026-07-22 19:00:00,27.9,84,25.0,0.0,0,1008.4,16
2026-07-22 20:00:00,27.3,88,25.1,0.0,0,1008.6,11
2026-07-22 21:00:00,27.3,91,25.7,0.0,0,1008.7,4
2026-07-22 22:00:00,27.0,92,25.5,0.0,0,1008.9,2
2026-07-22 23:00:00,26.9,92,25.4,0.0,0,1008.7,2
2026-07-23 00:00:00,26.7,92,25.4,0.0,0,1008.7,3
2026-07-23 01:00:00,26.7,92,25.2,0.0,0,1008.6,6
2026-07-23 02:00:00,26.7,90,24.9,0.0,0,1008.3,11
2026-07-23 03:00:00,27.1,86,24.5,0.0,0,1008.1,8
2026-07-23 04:00:00,26.9,85,24.2,0.0,0,1007.7,9
2026-07-23 05:00:00,26.7,86,24.2,0.0,0,1007.8,7
2026-07-23 06:00:00,26.2,90,24.3,0.1,51,1008.1,22
2026-07-23 07:00:00,27.7,85,25.0,0.1,51,1008.5,14
2026-07-23 08:00:00,28.4,80,24.7,0.1,51,1008.4,18
2026-07-23 09:00:00,29.9,75,25.0,0.0,0,1008.4,13
2026-07-23 10:00:00,30.5,71,24.7,0.1,51,1008.4,12
2026-07-23 11:00:00,31.1,68,24.5,0.0,0,1008.4,9
2026-07-23 12:00:00,31.4,66,24.4,0.0,0,1008.1,15
2026-07-23 13:00:00,31.2,68,24.6,0.1,51,1008.1,13
2026-07-23 14:00:00,31.3,67,24.4,0.0,0,1008.0,13
2026-07-23 15:00:00,31.4,64,23.9,0.0,1,1008.0,42
2026-07-23 16:00:00,30.5,68,23.9,0.2,51,1007.9,53
2026-07-23 17:00:00,29.8,72,24.1,0.1,51,1008.0,28
2026-07-23 18:00:00,29.2,76,24.5,0.1,51,1008.2,21
2026-07-23 19:00:00,28.3,83,25.1,0.0,0,1008.4,7
2026-07-23 20:00:00,27.7,84,24.7,0.0,0,1008.9,2
2026-07-23 21:00:00,27.8,83,24.6,0.0,0,1009.4,1
2026-07-23 22:00:00,27.5,82,24.1,0.0,0,1009.7,1
2026-07-23 23:00:00,27.3,82,24.1,0.0,0,1009.8,1
2026-07-24 00:00:00,27.2,84,24.2,0.0,0,1009.7,1
2026-07-24 01:00:00,27.2,85,24.4,0.0,0,1009.6,5
2026-07-24 02:00:00,27.3,84,24.5,0.0,0,1009.2,5
2026-07-24 03:00:00,27.2,85,24.5,0.0,0,1009.0,11
2026-07-24 04:00:00,26.9,86,24.4,0.0,0,1008.4,12
2026-07-24 05:00:00,26.8,86,24.3,0.0,0,1008.6,15
2026-07-24 06:00:00,26.9,86,24.4,0.0,1,1008.8,20
2026-07-24 07:00:00,28.7,79,24.8,0.0,0,1009.2,12
2026-07-24 08:00:00,29.6,74,24.4,0.0,1,1009.4,41
2026-07-24 09:00:00,30.4,73,25.0,0.0,1,1009.7,41
2026-07-24 10:00:00,30.9,71,25.1,0.0,2,1009.7,64
2026-07-24 11:00:00,31.2,70,25.1,0.0,1,1009.9,20
2026-07-24 12:00:00,31.8,67,24.9,0.0,0,1009.9,11
2026-07-24 13:00:00,31.6,69,25.1,0.0,0,1009.9,6
2026-07-24 14:00:00,31.5,69,25.1,0.0,3,1009.8,88
2026-07-24 15:00:00,31.3,69,25.0,0.1,51,1009.8,94
2026-07-24 16:00:00,30.7,70,24.7,0.1,51,1009.7,100
2026-07-24 17:00:00,29.8,76,25.1,0.1,51,1009.7,100
2026-07-24 18:00:00,29.5,77,25.1,0.0,3,1009.6,100
2026-07-24 19:00:00,28.8,82,25.4,0.0,3,1009.8,100
2026-07-24 20:00:00,28.4,83,25.2,0.0,3,1010.3,100
2026-07-24 21:00:00,28.3,86,25.7,0.0,3,1010.5,100
2026-07-24 22:00:00,28.3,85,25.6,0.0,3,1010.8,99
2026-07-24 23:00:00,27.8,89,25.8,0.0,3,1010.8,90
2026-07-25 00:00:00,27.7,90,25.9,0.0,3,1010.7,93
2026-07-25 01:00:00,27.5,91,25.9,0.0,3,1010.3,95
2026-07-25 02:00:00,27.4,91,25.8,0.0,3,1009.7,93
2026-07-25 03:00:00,27.6,90,25.7,0.0,3,1009.9,98
2026-07-25 04:00:00,27.2,90,25.5,0.0,3,1009.7,99
2026-07-25 05:00:00,27.1,91,25.5,0.0,3,1009.7,98
2026-07-25 06:00:00,27.1,91,25.5,0.0,3,1010.0,98
2026-07-25 07:00:00,28.4,88,26.3,0.0,3,1010.4,92
2026-07-25 08:00:00,29.1,83,25.9,0.0,3,1011.0,90
2026-07-25 09:00:00,30.6,75,25.7,0.2,51,1011.0,85
2026-07-25 10:00:00,31.1,72,25.4,0.3,51,1011.1,66
2026-07-25 11:00:00,32.1,63,24.1,0.3,51,1010.9,50
2026-07-25 12:00:00,32.2,63,24.2,0.2,51,1010.6,91
2026-07-25 13:00:00,31.5,70,25.3,0.8,53,1010.3,45
2026-07-25 14:00:00,30.7,74,25.4,0.7,53,1010.2,48
2026-07-25 15:00:00,30.5,78,26.2,1.0,55,1009.9,45
2026-07-25 16:00:00,29.8,81,26.2,0.9,53,1009.5,56
2026-07-25 17:00:00,29.4,84,26.3,0.8,53,1009.1,77
2026-07-25 18:00:00,28.8,87,26.3,0.3,51,1009.2,77
2026-07-25 19:00:00,28.2,90,26.4,0.0,2,1009.4,70
2026-07-25 20:00:00,27.7,90,26.0,0.0,2,1009.7,63
2026-07-25 21:00:00,28.1,90,26.3,0.0,2,1010.3,50
2026-07-25 22:00:00,27.7,91,26.1,0.0,0,1010.3,16
2026-07-25 23:00:00,27.3,92,25.8,0.0,0,1010.0,3
2026-07-26 00:00:00,26.9,92,25.4,0.0,0,1009.8,2
2026-07-26 01:00:00,26.6,91,25.0,0.0,0,1009.3,0
2026-07-26 02:00:00,26.4,91,24.9,0.0,0,1009.1,0
2026-07-26 03:00:00,26.4,92,24.9,0.0,0,1009.0,0
2026-07-26 04:00:00,26.0,92,24.6,0.0,0,1008.9,2
2026-07-26 05:00:00,25.9,91,24.4,0.0,0,1009.0,4
2026-07-26 06:00:00,26.1,91,24.4,0.0,0,1009.4,5
2026-07-26 07:00:00,28.1,85,25.3,0.0,0,1009.4,10
2026-07-26 08:00:00,28.9,80,25.0,0.0,0,1009.3,13
2026-07-26 09:00:00,30.9,71,25.0,0.0,0,1009.3,18
2026-07-26 10:00:00,31.6,65,24.3,0.3,51,1009.3,40
2026-07-26 11:00:00,32.5,58,23.2,0.3,51,1009.3,53
2026-07-26 12:00:00,32.8,56,23.0,0.2,51,1009.0,41
2026-07-26 13:00:00,32.4,59,23.5,0.3,51,1008.7,48
2026-07-26 14:00:00,30.3,75,25.4,1.4,61,1008.5,41
2026-07-26 15:00:00,30.2,77,25.8,1.2,55,1008.7,48
2026-07-26 16:00:00,29.1,81,25.6,1.0,55,1008.2,40
2026-07-26 17:00:00,28.7,85,25.9,0.6,53,1008.1,43
2026-07-26 18:00:00,28.3,87,26.0,0.3,51,1008.2,23
2026-07-26 19:00:00,27.5,93,26.2,0.2,51,1008.3,30
2026-07-26 20:00:00,27.1,93,25.9,0.1,51,1008.7,28
2026-07-26 21:00:00,27.1,94,26.0,0.0,0,1008.7,12
2026-07-26 22:00:00,27.0,93,25.8,0.0,0,1009.4,10
2026-07-26 23:00:00,26.8,94,25.7,0.0,0,1009.6,3
2026-07-27 00:00:00,26.8,92,25.4,0.0,1,1009.5,20
2026-07-27 01:00:00,26.6,91,24.9,0.0,0,1009.4,14
2026-07-27 02:00:00,26.6,89,24.7,0.0,0,1009.0,3
2026-07-27 03:00:00,26.3,92,24.9,0.0,0,1009.1,0
2026-07-27 04:00:00,25.8,94,24.7,0.0,0,1009.1,2
2026-07-27 05:00:00,25.6,95,24.8,0.0,0,1009.1,2
2026-07-27 06:00:00,25.6,96,24.9,0.0,0,1009.6,6
2026-07-27 07:00:00,27.2,94,26.2,0.0,0,1010.3,8
2026-07-27 08:00:00,28.4,85,25.6,0.1,51,1010.7,34
2026-07-27 09:00:00,29.9,71,24.1,0.0,0,1010.8,1
2026-07-27 10:00:00,30.8,66,23.6,0.0,0,1010.8,2
2026-07-27 11:00:00,31.4,64,23.8,0.0,0,1010.9,4
2026-07-27 12:00:00,31.8,63,23.8,0.0,0,1010.9,0
2026-07-27 13:00:00,32.0,61,23.5,0.0,0,1010.7,0
2026-07-27 14:00:00,32.0,61,23.5,0.0,0,1010.6,0
2026-07-27 15:00:00,31.8,62,23.6,0.0,0,1010.5,16
2026-07-27 16:00:00,31.2,65,23.9,0.0,1,1010.1,29
2026-07-27 17:00:00,30.4,68,23.8,0.1,51,1009.9,66
